Participant,FirstCardPlayed,Card_1,Card_2,Card_3,Card_4,Card_5,Card_6,Card_7,Card_8,Card_9,Card_10,Card_11,Card_12,Card_13,ScoreOnNextPlay
1869,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1877,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1879,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1893,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1897,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1903,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1907,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1913,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1916,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1924,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1926,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1933,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1934,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1940,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1943,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1947,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1957,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1961,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1971,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1975,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1980,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1981,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1986,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1989,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1995,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1998,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2003,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2025,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2028,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2032,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2036,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2044,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2045,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2058,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2061,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2068,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2071,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2075,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2079,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2086,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2089,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2094,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2097,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2103,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2108,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2114,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2119,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2120,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2125,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2128,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2129,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2135,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2138,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2144,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2147,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2155,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2157,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2164,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2167,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2176,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2181,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2187,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2188,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2195,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2198,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2202,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2206,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2213,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2215,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2220,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2225,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2227,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2233,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2238,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2239,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2245,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2247,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2253,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2256,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2262,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2266,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2274,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2276,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2283,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2286,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2291,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2295,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2301,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2303,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2307,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2312,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2313,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2317,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2321,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2326,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2331,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2333,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2339,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2341,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2346,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2351,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2353,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2357,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2361,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2367,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2372,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2373,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2377,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2381,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2386,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2391,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2393,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2398,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2401,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2402,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2407,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2410,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2417,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2420,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2424,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2428,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2434,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2439,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2440,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2446,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2449,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2455,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2460,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2466,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2471,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2472,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2478,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2482,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2487,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2490,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2498,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2500,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2507,8,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2509,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2514,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2519,8,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2521,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2528,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2531,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2537,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2541,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2548,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2551,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2556,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2561,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2563,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2568,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2574,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2575,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2582,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2585,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2590,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2595,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2597,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2602,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2608,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2609,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2614,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2619,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2622,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2628,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2632,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2637,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2646,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2649,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2650,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2655,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2660,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2661,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2666,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2672,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2673,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2679,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2682,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2687,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2693,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2694,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2698,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2702,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2708,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2712,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2716,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2720,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2726,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2731,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2737,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2740,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2745,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2749,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2757,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2762,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2768,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2769,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2775,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2779,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2784,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2788,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2796,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2797,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2803,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2806,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2814,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2827,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2832,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2837,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2842,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2843,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2850,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2852,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2858,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2863,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2868,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2874,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2875,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2882,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2884,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2890,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2893,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2899,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2903,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2910,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2912,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2917,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2922,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2924,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2931,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2933,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2941,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2947,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2951,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2957,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2960,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2967,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2970,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2974,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2979,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2988,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2992,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2996,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3000,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3004,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3008,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3019,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3022,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3028,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3032,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3038,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3041,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3047,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3050,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3055,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3058,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3064,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3067,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3074,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
3076,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3080,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3085,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3092,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3094,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3098,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3102,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3109,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3112,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3119,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3121,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3127,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3132,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3133,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3138,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3143,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3144,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3149,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3152,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3153,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3158,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3163,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
3165,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3169,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3173,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3179,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3182,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3188,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3191,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3196,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3201,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3206,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3212,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3213,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3219,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3223,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3229,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3232,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3241,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3242,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3247,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3250,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3256,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3259,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3264,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3274,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
3276,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3283,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3285,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3290,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3295,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3296,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3303,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3306,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3313,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3314,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3321,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3
3323,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3328,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3334,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3335,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3339,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3343,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3350,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3360,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3366,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3370,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3377,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3384,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3387,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3392,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3397,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3403,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3407,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
3414,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3416,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3423,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3426,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3434,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3435,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3441,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3445,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3449,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3453,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3460,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3463,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3468,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3472,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3479,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3481,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3486,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3491,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3492,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3498,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3501,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3506,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3511,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3519,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3523,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3528,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3533,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3536,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3540,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3545,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3549,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3553,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3558,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3561,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3562,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3567,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3570,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3577,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3579,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3584,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3587,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
3595,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3601,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3604,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3611,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3612,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3619,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3622,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3626,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3630,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3636,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3639,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3644,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3649,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3650,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3656,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3660,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3666,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3669,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3675,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3679,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3685,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3690,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3695,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3698,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3704,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
